dataset,p_q,algorithm,mean_purity,num_clusters,k,ci
synthetic_10cluster_50nodes,60_1,kmeans,0.77,10,20,(0.7354449785595095, 0.8045550214404905)
synthetic_10cluster_50nodes,60_1,kmeans,0.8824,10,50,(0.8319255558207133, 0.9328744441792867)
synthetic_10cluster_50nodes,60_1,kmeans,0.634,10,100,(0.6075328686110184, 0.6604671313889816)
synthetic_10cluster_50nodes,60_10,kmeans,0.16959999999999997,10,0.1,(0.11692934626863807, 0.22227065373136187)
synthetic_10cluster_50nodes,60_10,kmeans,0.12999999999999998,10,0.5,(0.11530081290608465, 0.1446991870939153)
synthetic_10cluster_50nodes,60_10,kmeans,0.13419999999999996,10,1,(0.11527403613483057, 0.15312596386516936)
synthetic_10cluster_50nodes,60_10,kmeans,0.1566,10,2,(0.11653405240259002, 0.19666594759740996)
synthetic_10cluster_50nodes,60_10,kmeans,0.20179999999999998,10,3,(0.13861256953491624, 0.2649874304650837)
synthetic_10cluster_50nodes,60_10,kmeans,0.3226,10,4,(0.23406500115700535, 0.41113499884299465)
synthetic_10cluster_50nodes,60_10,kmeans,0.30860000000000004,10,5,(0.20938767937667235, 0.40781232062332773)
synthetic_10cluster_50nodes,60_10,kmeans,0.7405999999999999,10,10,(0.6808742906616129, 0.800325709338387)
synthetic_10cluster_50nodes,60_10,kmeans,0.7602,10,11,(0.6702874813392526, 0.8501125186607473)
synthetic_10cluster_50nodes,60_10,kmeans,0.7620000000000001,10,12,(0.71286262296729, 0.8111373770327103)
synthetic_10cluster_50nodes,60_10,kmeans,0.7908,10,13,(0.7387662326703908, 0.8428337673296091)
synthetic_10cluster_50nodes,60_10,kmeans,0.8498000000000001,10,14,(0.7991023263972039, 0.9004976736027963)
synthetic_10cluster_50nodes,60_10,kmeans,0.8300000000000001,10,15,(0.7621352851177703, 0.8978647148822299)
synthetic_10cluster_50nodes,60_10,kmeans,0.8004,10,16,(0.7329494343794701, 0.8678505656205299)
synthetic_10cluster_50nodes,60_10,kmeans,0.7699999999999999,10,17,(0.7354449785595094, 0.8045550214404904)
synthetic_10cluster_50nodes,60_10,kmeans,0.85,10,18,(0.7892063529560746, 0.9107936470439254)
synthetic_10cluster_50nodes,60_10,kmeans,0.8104000000000001,10,19,(0.7576516774433981, 0.8631483225566021)
synthetic_10cluster_50nodes,60_10,kmeans,0.8200000000000001,10,20,(0.7635718862799107, 0.8764281137200894)
synthetic_10cluster_50nodes,60_10,kmeans,0.8782,10,50,(0.8334042106716674, 0.9229957893283326)
synthetic_10cluster_50nodes,60_10,kmeans,0.7425999999999999,10,100,(0.712212156558547, 0.7729878434414529)
synthetic_10cluster_50nodes,60_5,kmeans,0.1688,10,0.1,(0.10136831978279795, 0.23623168021720206)
synthetic_10cluster_50nodes,60_5,kmeans,0.1408,10,0.5,(0.11895381264616081, 0.1626461873538392)
synthetic_10cluster_50nodes,60_5,kmeans,0.1694,10,1,(0.12106977118810835, 0.21773022881189164)
synthetic_10cluster_50nodes,60_5,kmeans,0.3618,10,2,(0.2617103456951977, 0.46188965430480233)
synthetic_10cluster_50nodes,60_5,kmeans,0.4492,10,3,(0.33482002061030286, 0.5635799793896972)
synthetic_10cluster_50nodes,60_5,kmeans,0.5938,10,4,(0.5088214071954634, 0.6787785928045366)
synthetic_10cluster_50nodes,60_5,kmeans,0.6616,10,5,(0.5603954942963311, 0.7628045057036689)
synthetic_10cluster_50nodes,60_5,kmeans,0.78,10,10,(0.7061182564440326, 0.8538817435559675)
synthetic_10cluster_50nodes,60_5,kmeans,0.8400000000000001,10,11,(0.7708899571190192, 0.909110042880981)
synthetic_10cluster_50nodes,60_5,kmeans,0.8300000000000001,10,12,(0.771106625842841, 0.8888933741571592)
synthetic_10cluster_50nodes,60_5,kmeans,0.8699999999999999,10,13,(0.8217170888079026, 0.9182829111920972)
synthetic_10cluster_50nodes,60_5,kmeans,0.8300000000000001,10,14,(0.7954449785595097, 0.8645550214404905)
synthetic_10cluster_50nodes,60_5,kmeans,0.79,10,15,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,60_5,kmeans,0.7700000000000001,10,16,(0.6942186729300844, 0.8457813270699158)
synthetic_10cluster_50nodes,60_5,kmeans,0.78,10,17,(0.7347568567451802, 0.8252431432548198)
synthetic_10cluster_50nodes,60_5,kmeans,0.8099999999999999,10,18,(0.78737842837259, 0.8326215716274099)
synthetic_10cluster_50nodes,60_5,kmeans,0.8200000000000001,10,19,(0.7387860723933332, 0.901213927606667)
synthetic_10cluster_50nodes,60_5,kmeans,0.76,10,20,(0.7099818231624879, 0.8100181768375121)
synthetic_10cluster_50nodes,60_5,kmeans,0.8300000000000001,10,50,(0.7954449785595097, 0.8645550214404905)
synthetic_10cluster_50nodes,60_5,kmeans,0.8486,10,100,(0.7816325059961015, 0.9155674940038986)
synthetic_10cluster_50nodes,60_point1,kmeans,0.5242,10,0.1,(0.4241558028729133, 0.6242441971270867)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7112,10,0.5,(0.6483020861270157, 0.7740979138729844)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7208,10,1,(0.6395519137177231, 0.8020480862822769)
synthetic_10cluster_50nodes,60_point1,kmeans,0.78,10,2,(0.7061182564440326, 0.8538817435559675)
synthetic_10cluster_50nodes,60_point1,kmeans,0.78,10,3,(0.7142632368880355, 0.8457367631119646)
synthetic_10cluster_50nodes,60_point1,kmeans,0.78,10,4,(0.6858188869774661, 0.874181113022534)
synthetic_10cluster_50nodes,60_point1,kmeans,0.8200000000000001,10,5,(0.7542632368880355, 0.8857367631119646)
synthetic_10cluster_50nodes,60_point1,kmeans,0.8,10,10,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,60_point1,kmeans,0.76,10,11,(0.6996758089935735, 0.8203241910064265)
synthetic_10cluster_50nodes,60_point1,kmeans,0.77,10,12,(0.6942186729300843, 0.8457813270699157)
synthetic_10cluster_50nodes,60_point1,kmeans,0.8291999999999999,10,13,(0.7708451139110178, 0.887554886088982)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7687999999999999,10,14,(0.7109107740062802, 0.8266892259937196)
synthetic_10cluster_50nodes,60_point1,kmeans,0.8312000000000002,10,15,(0.7631639126832089, 0.8992360873167914)
synthetic_10cluster_50nodes,60_point1,kmeans,0.8088000000000001,10,16,(0.77895476272104, 0.8386452372789601)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7445999999999999,10,17,(0.680467234902427, 0.8087327650975729)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7969999999999999,10,18,(0.7285704209461893, 0.8654295790538106)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7689999999999999,10,19,(0.7164311362627225, 0.8215688637372773)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7280000000000001,10,20,(0.6530698024842315, 0.8029301975157687)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7602,10,50,(0.7042720813198854, 0.8161279186801146)
synthetic_10cluster_50nodes,60_point1,kmeans,0.7588,10,100,(0.7155029448830328, 0.8020970551169673)
synthetic_10cluster_50nodes,60_point5,kmeans,0.4058,10,0.1,(0.33636999428588743, 0.47523000571411256)
synthetic_10cluster_50nodes,60_point5,kmeans,0.5052,10,0.5,(0.4053657420142461, 0.6050342579857538)
synthetic_10cluster_50nodes,60_point5,kmeans,0.6729999999999999,10,1,(0.606505575692355, 0.7394944243076449)
synthetic_10cluster_50nodes,60_point5,kmeans,0.76,10,2,(0.7099818231624879, 0.8100181768375121)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8099999999999999,10,3,(0.7473637044343487, 0.8726362955656511)
synthetic_10cluster_50nodes,60_point5,kmeans,0.75,10,4,(0.6892063529560746, 0.8107936470439254)
synthetic_10cluster_50nodes,60_point5,kmeans,0.79,10,5,(0.7043561120599888, 0.8756438879400112)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8300000000000001,10,10,(0.7954449785595097, 0.8645550214404905)
synthetic_10cluster_50nodes,60_point5,kmeans,0.79,10,11,(0.7493930361966666, 0.8306069638033334)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8,10,12,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8300000000000001,10,13,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8300000000000001,10,14,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,60_point5,kmeans,0.74,10,15,(0.6631014432291332, 0.8168985567708668)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8,10,16,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8,10,17,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,60_point5,kmeans,0.82,10,18,(0.7747568567451801, 0.8652431432548198)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8300000000000001,10,19,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8500000000000002,10,20,(0.7994166280832311, 0.9005833719167693)
synthetic_10cluster_50nodes,60_point5,kmeans,0.8455999999999999,10,50,(0.8087219811745371, 0.8824780188254627)
synthetic_10cluster_50nodes,60_point5,kmeans,0.825,10,100,(0.7910944639107226, 0.8589055360892773)
synthetic_10cluster_50nodes,70_1,kmeans,0.281,10,0.1,(0.20026285343248598, 0.3617371465675141)
synthetic_10cluster_50nodes,70_1,kmeans,0.4808,10,0.5,(0.40833811572354317, 0.5532618842764568)
synthetic_10cluster_50nodes,70_1,kmeans,0.5933999999999999,10,1,(0.5241878484159689, 0.662612151584031)
synthetic_10cluster_50nodes,70_1,kmeans,0.7302000000000001,10,2,(0.6623840647029852, 0.798015935297015)
synthetic_10cluster_50nodes,70_1,kmeans,0.8300000000000001,10,3,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,70_1,kmeans,0.8200000000000001,10,4,(0.7320631360365171, 0.907936863963483)
synthetic_10cluster_50nodes,70_1,kmeans,0.76,10,5,(0.7099818231624879, 0.8100181768375121)
synthetic_10cluster_50nodes,70_1,kmeans,0.77,10,10,(0.7111066258428409, 0.8288933741571591)
synthetic_10cluster_50nodes,70_1,kmeans,0.76,10,11,(0.6908899571190191, 0.8291100428809809)
synthetic_10cluster_50nodes,70_1,kmeans,0.73,10,12,(0.6230946233127935, 0.8369053766872064)
synthetic_10cluster_50nodes,70_1,kmeans,0.78,10,13,(0.6641602741893435, 0.8958397258106565)
synthetic_10cluster_50nodes,70_1,kmeans,0.78,10,14,(0.7061182564440326, 0.8538817435559675)
synthetic_10cluster_50nodes,70_1,kmeans,0.8100000000000002,10,15,(0.7693930361966668, 0.8506069638033336)
synthetic_10cluster_50nodes,70_1,kmeans,0.8,10,16,(0.7523095396031619, 0.8476904603968382)
synthetic_10cluster_50nodes,70_1,kmeans,0.8,10,17,(0.7523095396031619, 0.8476904603968382)
synthetic_10cluster_50nodes,70_1,kmeans,0.8700000000000001,10,18,(0.8217170888079028, 0.9182829111920974)
synthetic_10cluster_50nodes,70_1,kmeans,0.85,10,19,(0.7994166280832309, 0.9005833719167691)
synthetic_10cluster_50nodes,70_1,kmeans,0.82,10,20,(0.7747568567451801, 0.8652431432548198)
synthetic_10cluster_50nodes,70_1,kmeans,0.8503999999999999,10,50,(0.7894165988007222, 0.9113834011992776)
synthetic_10cluster_50nodes,70_1,kmeans,0.7906000000000002,10,100,(0.7464042954706418, 0.8347957045293586)
synthetic_10cluster_50nodes,70_10,kmeans,0.1596,10,0.1,(0.12540357873383057, 0.19379642126616942)
synthetic_10cluster_50nodes,70_10,kmeans,0.13139999999999996,10,0.5,(0.1136831383824578, 0.14911686161754212)
synthetic_10cluster_50nodes,70_10,kmeans,0.16199999999999998,10,1,(0.12220774742547494, 0.20179225257452502)
synthetic_10cluster_50nodes,70_10,kmeans,0.2088,10,2,(0.13511800718015948, 0.28248199281984054)
synthetic_10cluster_50nodes,70_10,kmeans,0.23840000000000003,10,3,(0.17340155896721327, 0.3033984410327868)
synthetic_10cluster_50nodes,70_10,kmeans,0.343,10,4,(0.2439707848235649, 0.4420292151764351)
synthetic_10cluster_50nodes,70_10,kmeans,0.488,10,5,(0.40194811770869066, 0.5740518822913093)
synthetic_10cluster_50nodes,70_10,kmeans,0.8310000000000001,10,10,(0.7839952506283124, 0.8780047493716877)
synthetic_10cluster_50nodes,70_10,kmeans,0.7202,10,11,(0.6390128213849233, 0.8013871786150766)
synthetic_10cluster_50nodes,70_10,kmeans,0.8306000000000001,10,12,(0.7549416735568901, 0.9062583264431101)
synthetic_10cluster_50nodes,70_10,kmeans,0.7304,10,13,(0.6550074303863759, 0.8057925696136242)
synthetic_10cluster_50nodes,70_10,kmeans,0.8100000000000002,10,14,(0.747363704434349, 0.8726362955656514)
synthetic_10cluster_50nodes,70_10,kmeans,0.79,10,15,(0.7112746194988554, 0.8687253805011447)
synthetic_10cluster_50nodes,70_10,kmeans,0.8300000000000001,10,16,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,70_10,kmeans,0.79,10,17,(0.7188628400298493, 0.8611371599701507)
synthetic_10cluster_50nodes,70_10,kmeans,0.8500000000000002,10,18,(0.7892063529560748, 0.9107936470439256)
synthetic_10cluster_50nodes,70_10,kmeans,0.79,10,19,(0.7112746194988554, 0.8687253805011447)
synthetic_10cluster_50nodes,70_10,kmeans,0.8200000000000001,10,20,(0.7320631360365171, 0.907936863963483)
synthetic_10cluster_50nodes,70_10,kmeans,0.7786000000000001,10,50,(0.7339537304237777, 0.8232462695762225)
synthetic_10cluster_50nodes,70_10,kmeans,0.8266,10,100,(0.7743836280155394, 0.8788163719844606)
synthetic_10cluster_50nodes,70_3,kmeans,0.14899999999999997,10,0.1,(0.11110933646504215, 0.18689066353495778)
synthetic_10cluster_50nodes,70_3,kmeans,0.227,10,0.5,(0.15877680029988162, 0.2952231997001184)
synthetic_10cluster_50nodes,70_3,kmeans,0.3568,10,1,(0.22901056590017915, 0.48458943409982086)
synthetic_10cluster_50nodes,70_3,kmeans,0.5866,10,2,(0.5157959664415127, 0.6574040335584873)
synthetic_10cluster_50nodes,70_3,kmeans,0.7118,10,3,(0.6896103508593628, 0.7339896491406371)
synthetic_10cluster_50nodes,70_3,kmeans,0.8099999999999999,10,4,(0.7473637044343487, 0.8726362955656511)
synthetic_10cluster_50nodes,70_3,kmeans,0.7900000000000001,10,5,(0.727363704434349, 0.8526362955656513)
synthetic_10cluster_50nodes,70_3,kmeans,0.8,10,10,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,70_3,kmeans,0.78,10,11,(0.7142632368880355, 0.8457367631119646)
synthetic_10cluster_50nodes,70_3,kmeans,0.8200000000000001,10,12,(0.7747568567451802, 0.8652431432548199)
synthetic_10cluster_50nodes,70_3,kmeans,0.8300000000000001,10,13,(0.7621352851177703, 0.8978647148822299)
synthetic_10cluster_50nodes,70_3,kmeans,0.8100000000000002,10,14,(0.747363704434349, 0.8726362955656514)
synthetic_10cluster_50nodes,70_3,kmeans,0.71,10,15,(0.6243561120599888, 0.7956438879400112)
synthetic_10cluster_50nodes,70_3,kmeans,0.82,10,16,(0.732063136036517, 0.9079368639634829)
synthetic_10cluster_50nodes,70_3,kmeans,0.78,10,17,(0.7347568567451802, 0.8252431432548198)
synthetic_10cluster_50nodes,70_3,kmeans,0.8099999999999999,10,18,(0.7693930361966665, 0.8506069638033333)
synthetic_10cluster_50nodes,70_3,kmeans,0.78,10,19,(0.7347568567451802, 0.8252431432548198)
synthetic_10cluster_50nodes,70_3,kmeans,0.8100000000000002,10,20,(0.747363704434349, 0.8726362955656514)
synthetic_10cluster_50nodes,70_3,kmeans,0.827,10,50,(0.7628523419112492, 0.8911476580887507)
synthetic_10cluster_50nodes,70_3,kmeans,0.658,10,100,(0.6484619079206324, 0.6675380920793677)
synthetic_10cluster_50nodes,70_5,kmeans,0.16560000000000002,10,0.1,(0.1167886332267358, 0.21441136677326425)
synthetic_10cluster_50nodes,70_5,kmeans,0.21980000000000005,10,0.5,(0.17499405738572732, 0.2646059426142728)
synthetic_10cluster_50nodes,70_5,kmeans,0.2772,10,1,(0.22405476432291388, 0.3303452356770861)
synthetic_10cluster_50nodes,70_5,kmeans,0.3752,10,2,(0.2908803528505465, 0.4595196471494535)
synthetic_10cluster_50nodes,70_5,kmeans,0.5364,10,3,(0.4712268372961594, 0.6015731627038405)
synthetic_10cluster_50nodes,70_5,kmeans,0.6531999999999999,10,4,(0.6034864978383458, 0.7029135021616539)
synthetic_10cluster_50nodes,70_5,kmeans,0.7702,10,5,(0.6945224368350258, 0.8458775631649742)
synthetic_10cluster_50nodes,70_5,kmeans,0.75,10,10,(0.680479804895753, 0.819520195104247)
synthetic_10cluster_50nodes,70_5,kmeans,0.8100000000000002,10,11,(0.747363704434349, 0.8726362955656514)
synthetic_10cluster_50nodes,70_5,kmeans,0.75,10,12,(0.6656943801387181, 0.8343056198612819)
synthetic_10cluster_50nodes,70_5,kmeans,0.78,10,13,(0.7061182564440326, 0.8538817435559675)
synthetic_10cluster_50nodes,70_5,kmeans,0.8500000000000002,10,14,(0.8122973806209837, 0.8877026193790167)
synthetic_10cluster_50nodes,70_5,kmeans,0.77,10,15,(0.7111066258428409, 0.8288933741571591)
synthetic_10cluster_50nodes,70_5,kmeans,0.79,10,16,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,70_5,kmeans,0.8,10,17,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,70_5,kmeans,0.76,10,18,(0.7099818231624879, 0.8100181768375121)
synthetic_10cluster_50nodes,70_5,kmeans,0.78,10,19,(0.7347568567451802, 0.8252431432548198)
synthetic_10cluster_50nodes,70_5,kmeans,0.74,10,20,(0.6899818231624879, 0.7900181768375121)
synthetic_10cluster_50nodes,70_5,kmeans,0.8400000000000001,10,50,(0.789981823162488, 0.8900181768375122)
synthetic_10cluster_50nodes,70_5,kmeans,0.8684,10,100,(0.810327978269464, 0.9264720217305359)
synthetic_10cluster_50nodes,70_point1,kmeans,0.5035999999999999,10,0.1,(0.40713833645731534, 0.6000616635426845)
synthetic_10cluster_50nodes,70_point1,kmeans,0.7118,10,0.5,(0.6412714683101144, 0.7823285316898856)
synthetic_10cluster_50nodes,70_point1,kmeans,0.7024,10,1,(0.6451364851991735, 0.7596635148008265)
synthetic_10cluster_50nodes,70_point1,kmeans,0.85,10,2,(0.7727326230951006, 0.9272673769048994)
synthetic_10cluster_50nodes,70_point1,kmeans,0.74,10,3,(0.6899818231624879, 0.7900181768375121)
synthetic_10cluster_50nodes,70_point1,kmeans,0.78,10,4,(0.7347568567451802, 0.8252431432548198)
synthetic_10cluster_50nodes,70_point1,kmeans,0.8100000000000002,10,5,(0.747363704434349, 0.8726362955656514)
synthetic_10cluster_50nodes,70_point1,kmeans,0.8300000000000001,10,10,(0.7817170888079028, 0.8782829111920973)
synthetic_10cluster_50nodes,70_point1,kmeans,0.78,10,11,(0.7235718862799106, 0.8364281137200894)
synthetic_10cluster_50nodes,70_point1,kmeans,0.8,10,12,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,70_point1,kmeans,0.8300000000000001,10,13,(0.771106625842841, 0.8888933741571592)
synthetic_10cluster_50nodes,70_point1,kmeans,0.8099999999999999,10,14,(0.7572163328693768, 0.862783667130623)
synthetic_10cluster_50nodes,70_point1,kmeans,0.79,10,15,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,70_point1,kmeans,0.78,10,16,(0.7347568567451802, 0.8252431432548198)
synthetic_10cluster_50nodes,70_point1,kmeans,0.76,10,17,(0.6577153576573346, 0.8622846423426654)
synthetic_10cluster_50nodes,70_point1,kmeans,0.8200000000000001,10,18,(0.7747568567451802, 0.8652431432548199)
synthetic_10cluster_50nodes,70_point1,kmeans,0.8099999999999999,10,19,(0.7473637044343487, 0.8726362955656511)
synthetic_10cluster_50nodes,70_point1,kmeans,0.8000000000000002,10,20,(0.7245947612419671, 0.8754052387580332)
synthetic_10cluster_50nodes,70_point1,kmeans,0.7988000000000001,10,50,(0.7049255957513598, 0.8926744042486403)
synthetic_10cluster_50nodes,70_point1,kmeans,0.7982,10,100,(0.7650117566534604, 0.8313882433465396)
synthetic_10cluster_50nodes,70_point5,kmeans,0.4119999999999999,10,0.1,(0.3486416483587039, 0.4753583516412959)
synthetic_10cluster_50nodes,70_point5,kmeans,0.5722,10,0.5,(0.5206967315095317, 0.6237032684904684)
synthetic_10cluster_50nodes,70_point5,kmeans,0.7118,10,1,(0.6341993993821207, 0.7894006006178793)
synthetic_10cluster_50nodes,70_point5,kmeans,0.8400000000000001,10,2,(0.7708899571190192, 0.909110042880981)
synthetic_10cluster_50nodes,70_point5,kmeans,0.77,10,3,(0.7021352851177702, 0.8378647148822298)
synthetic_10cluster_50nodes,70_point5,kmeans,0.8100000000000002,10,4,(0.747363704434349, 0.8726362955656514)
synthetic_10cluster_50nodes,70_point5,kmeans,0.76,10,5,(0.7230591282220162, 0.7969408717779838)
synthetic_10cluster_50nodes,70_point5,kmeans,0.75,10,10,(0.6368921418629504, 0.8631078581370496)
synthetic_10cluster_50nodes,70_point5,kmeans,0.78,10,11,(0.7235718862799105, 0.8364281137200895)
synthetic_10cluster_50nodes,70_point5,kmeans,0.77,10,12,(0.7217170888079028, 0.8182829111920973)
synthetic_10cluster_50nodes,70_point5,kmeans,0.8,10,13,(0.7523095396031619, 0.8476904603968382)
synthetic_10cluster_50nodes,70_point5,kmeans,0.8,10,14,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,70_point5,kmeans,0.7700000000000001,10,15,(0.7217170888079029, 0.8182829111920974)
synthetic_10cluster_50nodes,70_point5,kmeans,0.8100000000000002,10,16,(0.747363704434349, 0.8726362955656514)
synthetic_10cluster_50nodes,70_point5,kmeans,0.8,10,17,(0.7325555041109746, 0.8674444958890255)
synthetic_10cluster_50nodes,70_point5,kmeans,0.8,10,18,(0.724594761241967, 0.8754052387580331)
synthetic_10cluster_50nodes,70_point5,kmeans,0.74,10,19,(0.6796758089935735, 0.8003241910064265)
synthetic_10cluster_50nodes,70_point5,kmeans,0.8,10,20,(0.7415913532146688, 0.8584086467853312)
synthetic_10cluster_50nodes,70_point5,kmeans,0.7768,10,50,(0.7353603102700851, 0.818239689729915)
synthetic_10cluster_50nodes,70_point5,kmeans,0.7822000000000001,10,100,(0.7475106396570166, 0.8168893603429837)
synthetic_10cluster_50nodes,80_1,kmeans,0.4404,10,0.1,(0.39281075077701005, 0.48798924922299)
synthetic_10cluster_50nodes,80_1,kmeans,0.48980000000000007,10,0.5,(0.3724243884611724, 0.6071756115388278)
synthetic_10cluster_50nodes,80_1,kmeans,0.6831999999999999,10,1,(0.6176149525003918, 0.7487850474996081)
synthetic_10cluster_50nodes,80_1,kmeans,0.7406,10,2,(0.6565211637819659, 0.8246788362180342)
synthetic_10cluster_50nodes,80_1,kmeans,0.82,10,3,(0.7320631360365168, 0.907936863963483)
synthetic_10cluster_50nodes,80_1,kmeans,0.79,10,4,(0.7188628400298493, 0.8611371599701507)
synthetic_10cluster_50nodes,80_1,kmeans,0.79,10,5,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,80_1,kmeans,0.76,10,10,(0.6760322797744669, 0.8439677202255331)
synthetic_10cluster_50nodes,80_1,kmeans,0.8200000000000001,10,11,(0.7635718862799107, 0.8764281137200894)
synthetic_10cluster_50nodes,80_1,kmeans,0.72,10,12,(0.6747568567451802, 0.7652431432548198)
synthetic_10cluster_50nodes,80_1,kmeans,0.76,10,13,(0.7099818231624879, 0.8100181768375121)
synthetic_10cluster_50nodes,80_1,kmeans,0.79,10,14,(0.7188628400298493, 0.8611371599701507)
synthetic_10cluster_50nodes,80_1,kmeans,0.76,10,15,(0.6908899571190191, 0.8291100428809809)
synthetic_10cluster_50nodes,80_1,kmeans,0.79,10,16,(0.7673784283725901, 0.81262157162741)
synthetic_10cluster_50nodes,80_1,kmeans,0.7500000000000001,10,17,(0.680479804895753, 0.8195201951042472)
synthetic_10cluster_50nodes,80_1,kmeans,0.8300000000000001,10,18,(0.7542186729300844, 0.9057813270699158)
synthetic_10cluster_50nodes,80_1,kmeans,0.8000000000000002,10,19,(0.7523095396031619, 0.8476904603968384)
synthetic_10cluster_50nodes,80_1,kmeans,0.7299999999999999,10,20,(0.6711066258428408, 0.788893374157159)
synthetic_10cluster_50nodes,80_1,kmeans,0.8392,10,50,(0.7897249684684989, 0.888675031531501)
synthetic_10cluster_50nodes,80_1,kmeans,0.8526,10,100,(0.7828803635459162, 0.9223196364540839)
synthetic_10cluster_50nodes,80_3,kmeans,0.2246,10,0.1,(0.16215990901793276, 0.28704009098206723)
synthetic_10cluster_50nodes,80_3,kmeans,0.32099999999999995,10,0.5,(0.2158682216001902, 0.4261317783998097)
synthetic_10cluster_50nodes,80_3,kmeans,0.4008,10,1,(0.3343433819384653, 0.4672566180615347)
synthetic_10cluster_50nodes,80_3,kmeans,0.6436000000000001,10,2,(0.5766231669741749, 0.7105768330258252)
synthetic_10cluster_50nodes,80_3,kmeans,0.7614,10,3,(0.6924809317919783, 0.8303190682080216)
synthetic_10cluster_50nodes,80_3,kmeans,0.7900000000000001,10,4,(0.7112746194988555, 0.8687253805011448)
synthetic_10cluster_50nodes,80_3,kmeans,0.79,10,5,(0.6919731896145571, 0.888026810385443)
synthetic_10cluster_50nodes,80_3,kmeans,0.79,10,10,(0.7273637044343488, 0.8526362955656512)
synthetic_10cluster_50nodes,80_3,kmeans,0.76,10,11,(0.6908899571190191, 0.8291100428809809)
synthetic_10cluster_50nodes,80_3,kmeans,0.79,10,12,(0.7493930361966666, 0.8306069638033334)
synthetic_10cluster_50nodes,80_3,kmeans,0.8200000000000001,10,13,(0.7635718862799107, 0.8764281137200894)
synthetic_10cluster_50nodes,80_3,kmeans,0.82,10,14,(0.7747568567451801, 0.8652431432548198)
synthetic_10cluster_50nodes,80_3,kmeans,0.8600000000000001,10,15,(0.809981823162488, 0.9100181768375122)
synthetic_10cluster_50nodes,80_3,kmeans,0.9200000000000002,10,16,(0.8635718862799108, 0.9764281137200895)
synthetic_10cluster_50nodes,80_3,kmeans,0.78,10,17,(0.7235718862799106, 0.8364281137200894)
synthetic_10cluster_50nodes,80_3,kmeans,0.8500000000000002,10,18,(0.7892063529560748, 0.9107936470439256)
synthetic_10cluster_50nodes,80_3,kmeans,0.79,10,19,(0.7493930361966666, 0.8306069638033334)
synthetic_10cluster_50nodes,80_3,kmeans,0.79,10,20,(0.7372163328693768, 0.8427836671306232)
synthetic_10cluster_50nodes,80_3,kmeans,0.82,10,50,(0.7542632368880354, 0.8857367631119645)
synthetic_10cluster_50nodes,80_3,kmeans,0.8140000000000001,10,100,(0.7611775672674992, 0.8668224327325009)
synthetic_10cluster_50nodes,80_5,kmeans,0.203,10,0.1,(0.1564523027502611, 0.24954769724973894)
synthetic_10cluster_50nodes,80_5,kmeans,0.15699999999999997,10,0.5,(0.12070978442544095, 0.193290215574559)
synthetic_10cluster_50nodes,80_5,kmeans,0.2432,10,1,(0.16579969038123915, 0.32060030961876085)
synthetic_10cluster_50nodes,80_5,kmeans,0.47800000000000004,10,2,(0.3682870619294475, 0.5877129380705526)
synthetic_10cluster_50nodes,80_5,kmeans,0.6035999999999999,10,3,(0.5097556431605755, 0.6974443568394243)
synthetic_10cluster_50nodes,80_5,kmeans,0.7318,10,4,(0.649771160411394, 0.813828839588606)
synthetic_10cluster_50nodes,80_5,kmeans,0.79,10,5,(0.7188628400298493, 0.8611371599701507)
synthetic_10cluster_50nodes,80_5,kmeans,0.8099999999999999,10,10,(0.717956175938239, 0.9020438240617609)
